A1,A1PRIME,A2,A3,A4,A5,ACCO11,ALDS16,ALEX16,ALINOR,ALKA11,ALOR16,ALTL16,ANDEF,ANSUM,A_WS,CA16,CATSUM,CL16,CO316,COLVAL,COND11,CONIS,CONVAL,COUNTY1,COUNTY2,COUNTY3,COUNTY4,DATSMP,DICE11,DICI11,DICVAL,DOC11,DO_IS,DRPCDE,ELEV,FE16,FTL16,GRADE,H16,HCO316,K16,L2,LABNAM,LAT_STD,LON_STD,MAP1,MAP2,MAP3,MAP4,MAP5,MAP6,MG16,MN16,NA16,NH416,NO316,NODE,NOTSAM,OH16,ORGION,PHAC11,PHAL11,PHEQ11,PHSTVL,PH_CLO,PH_R,PTD16,PTL16,QUAD,RCH_HW,RCH_ID,RCH_LN,SAMCOD,SAMRN,SHRE75,SIO216,SIT_CLS,SO416,SOBC,STATE1,STATE2,STRA250,STRA75,STRATUM,STRMDP,STRMNAM,STRMWD,STRM_ID,SUB_ID,TIMSMP,TMPSTR,TURVAL,W,WC 
15.26,15.26,8.41,0,37.7585,20.5367,116.8,0.670817582,0.177896375,0.144540805,970.7,0.526276777,3.594989252,51.47387297,1408.833323,21.7798,1017.96,1460.307196,125.8166,3.991236787,20,147,100,148.4,TIOGA, , , ,9-May-86,10.3,10.2,11.48,2.02,10.4,0,436.1475,1.00286533,3.10576,0.926254735,0.021379621,910.0991907,41.9348,10.2993,NYSDOH,41.77694444,-76.99027778,"MANSFIELD, PA 1969","ROSEVILLE, PA 1953","GLEASON, PA 1970", , , ,261.5868,1.583603335,137.895,0.909216,50.9708,U, ,0.467735141,19.89534109,7.25,7.35,8.11,7.67,.,7.73,0.390650223,.,WILLIAMSPORT 1974,2,1D029010,10.3476,R,2,7,45.93569003, ,314.382,1459.3766,PA, ,2,3,1,0.15,COREY CREEK,5,1D029010U,1D,9:35,12,2.2,59.73895265,14.24400652
30.61,30.61,0,0.17,109.9089,0.8805,142.6,27.02913053,31.50248314,26.47320436,-18.2,0.555926173,36.32050997,-124.8116202,647.2585204,79.2722,263.472,522.4469002,44.0076,1.28014E-05,5,77.4,49,76.6,TIOGA, , , ,25-Apr-86,0.107,0.203,0.505,1.22,11,3,315.1478,1.558022923,2.8952,1.105920514,11.48153622,1.5676166,18.4104,22.6263,NYSDOH,41.59722222,-77.28972222,"BLOSSBURG, PA 1970","CHERRY FLATS, PA 1970","NAUVOO, PA 1969","MORRIS, PA 1971","ANTRIM, PA 1971", ,186.7302,8.791728858,40.9335,1.419264,9.58122,L, ,0.000870964,9.295572488,4.98,4.99,4.81,4.94,.,5.07,0.0225996,.,WILLIAMSPORT 1974,1,1D029015,23.0447,R,1,54,79.22242194,A2,589.206,509.5461,PA, ,1,4,2,0.2,BABB CREEK,12,1D029015L,1D,14:05,8.9,0.34,2.090819994,1
30.61,30.61,0,0.17,109.9089,0.8805,138.1,28.58201764,26.12853013,27.93343711,-8.2,0.648580535,28.1669261,-17.01918447,633.7656,79.2722,310.378,616.7464155,44.2897,1.41816E-05,10,85.2,63,86.7,TIOGA, , , ,9-May-86,0.047,0.182,0.467,0.863,9.7,3,315.1478,0.98495702,3.36896,1.105920514,10.47128548,1.58382078,20.37929,22.6263,NYSDOH,41.59722222,-77.28972222,"BLOSSBURG, PA 1970","CHERRY FLATS, PA 1970","NAUVOO, PA 1969","MORRIS, PA 1971","ANTRIM, PA 1971", ,221.2794,9.192180276,50.025,4.21344,5.72615,L, ,0.000954993,6.522320264,4.95,4.88,5,4.98,.,5.07,0.109769484,.,WILLIAMSPORT 1974,1,1D029015,23.0447,R,2,54,188.5693363,A2,578.796,602.06169,PA, ,1,4,2,0.2,BABB CREEK,12,1D029015L,1D,13:45,14,0.19,2.090819994,1
30.61,30.61,0,0.17,109.9089,0.8805,83.5,1.311985768,0.296493959,0.389148321,1199.3,0.922837447,2.927877845,105.7568031,2056.900292,0.4403,1187.62,2162.657095,411.866,18.81338547,45,223.4,167,222.1,TIOGA, , , ,25-Apr-86,14.2,13.5,13.52,9.3,13.5,1,565.3764,2.650429799,6.42208,1.105920514,0.005495409,1102.676676,114.5536,22.6263,NYSDOH,41.73527778,-77.22694444,"BLOSSBURG, PA 1970","CHERRY FLATS, PA 1970","NAUVOO, PA 1969","MORRIS, PA 1971","ANTRIM, PA 1971", ,493.56,1.310568277,355.83,11.088,1.04845,U, ,1.819700859,91.98305972,7.46,7.46,8.07,8.26,.,8.7,2.812035901,.,WILLIAMSPORT 1974,1,1D029015,23.0447,R,1,1,3.49510685,A2,514.254,2151.5636,PA, ,1,1,2,0.05,BABB CREEK,0.5,1D029015U,1D,12:45,9,2.6,2.090819994,1
30.61,30.61,0,0.17,109.9089,0.8805,179.6,1.374990735,0.118597584,0.607812616,3059.9,0.767178119,1.37128456,-382.6691969,4161.21839,0.4403,2160.67,3778.549193,693.966,11.99996964,85,363.8,309,373.9,TIOGA, , , ,9-May-86,29.4,30,37.1,14.3,10.8,1,565.3764,2.328080229,7.3696,1.105920514,0.022908677,2931.982554,95.8875,22.6263,NYSDOH,41.73527778,-77.22694444,"BLOSSBURG, PA 1970","CHERRY FLATS, PA 1970","NAUVOO, PA 1969","MORRIS, PA 1971","ANTRIM, PA 1971", ,871.956,2.96698096,648.15,1.862784,1.20975,U, ,0.436515832,141.5307329,7.5,7.48,8.24,7.64,.,7.71,1.785368374,.,WILLIAMSPORT 1974,1,1D029015,23.0447,R,2,1,14.31329472,A2,514.254,3776.6635,PA, ,1,1,2,0.05,BABB CREEK,0.5,1D029015U,1D,12:20,19.5,9.7,2.090819994,1
8.95,8.95,0,0.18,19.7339,3.4185,1407.2,18.99043807,313.5423616,16.64442962,-468,2.34600845,313.1717441,1755.831994,1119.923524,23.1782,898.2,2875.755518,24.79659,2.65E-08,5,467.1,310,472.6,TIOGA, , , ,23-Apr-86,0.173,0.196,0.366,1.82,11.3,2,467.5404,47.63610315,10.63328,1.680783853,218.7761624,0.061808577,19.58662,8.7222,NYSDOH,41.6575,-77.00416667,"BLOSSBURG, PA 1970","GLEASON, PA 1970", , , , ,1702.782,152.1715388,34.365,2.045736,26.7758,L, ,4.57088E-05,7.956466021,3.56,3.59,3.66,3.66,.,3.64,0.038742171,.,WILLIAMSPORT 1974,1,1D029016,10.8787,R,1,18,130.6504227,C2A2,1057.656,2654.93362,PA, ,1,3,2,0.3,FALL BROOK,10,1D029016L,1D,17:15,6.7,0.4,7.150837989,1
8.95,8.95,0,0.18,19.7339,3.4185,2007.9,453.0020013,374.3236232,442.0539619,-661.9,10.94803943,448.4471129,-1420.037985,5430.140272,23.1782,1252.49,4010.102287,25.75573,1.07E-08,5,619.1,446,649.3,TIOGA, , , ,9-May-86,0.055,0.059,0.294,0.886,10.2,2,467.5404,42.26361032,12.94944,1.680783853,309.0295433,0.035169996,23.93352,8.7222,NYSDOH,41.6575,-77.00416667,"BLOSSBURG, PA 1970","GLEASON, PA 1970", , , , ,2377.314,220.2482799,46.11,1.225224,19.8399,L, ,3.23594E-05,3.705176494,3.47,3.47,3.54,3.51,.,3.5,0.164654226,.,WILLIAMSPORT 1974,1,1D029016,10.8787,R,2,18,157.7791093,C2A2,5371.56,3699.84752,PA, ,1,3,2,0.3,FALL BROOK,10,1D029016L,1D,10:10,10.7,0.1,7.150837989,1
8.95,8.95,0,0.18,19.7339,3.4185,91.6,0.845007783,11.45207916,0,-20,1.085909125,15.08413016,-12.53919551,272.8422221,0.4662,126.247,260.3030265,19.88805,1.06349E-05,15,40.7,24,38.7,TIOGA, , , ,23-Apr-86,0.11,0.153,0.401,2.28,11.8,1,614.142,0.447707736,2.8952,1.680783853,11.22018454,1.27267017,11.02067,8.7222,NYSDOH,41.71944444,-76.98361111,"BLOSSBURG, PA 1970","GLEASON, PA 1970", , , , ,94.599,3.858895482,16.3125,0.903672,9.3554,U, ,0.000891251,16.80006483,4.86,4.86,4.91,4.95,.,4.97,0.048427714,.,WILLIAMSPORT 1974,1,1D029016,10.8787,R,1,3,52.2601691,C2A2,239.43,248.17917,PA, ,1,2,2,0.2,FALL BROOK,4.5,1D029016U,1D,15:00,4.9,0.4,7.150837989,1
8.95,8.95,0,0.18,19.7339,3.4185,65.5,5.018160255,5.411014751,3.513453413,-2.2,1.504706842,8.413016085,-2.730884648,259.6400668,0.4662,128.742,256.9091822,22.31411,5.13382E-05,20,34.8,23,35.5,TIOGA, , , ,9-May-86,0.039,0.153,0.387,1.57,10.2,1,614.142,0.035816619,2.73728,1.680783853,4.897788194,2.681773766,12.19689,8.7222,NYSDOH,41.71944444,-76.98361111,"BLOSSBURG, PA 1970","GLEASON, PA 1970", , , , ,85.5504,2.366303833,24.186,1.336104,7.04881,U, ,0.002041738,12.6603374,5.21,5.22,5.79,5.31,.,5.37,0.116226513,.,WILLIAMSPORT 1974,1,1D029016,10.8787,R,2,3,37.11470608,C2A2,224.856,250.67529,PA, ,1,2,2,0.2,FALL BROOK,4.5,1D029016U,1D,12:35,10.7,0.65,7.150837989,1
3.39,3.39,0,0.11,7.9246,0.4144,102.3,0.618931139,0.14824698,0,499.4,0.756059595,6.115187903,-29.60032699,952.0243601,8.7801,563.87,922.4240331,119.6104,1.190533343,15,102.9,71,101.7,SUSQUEHANNA,BRADFORD, , ,28-Apr-86,5.25,5.54,5.433,3.45,10.5,0,260.2865,1.540114613,3.10576,2.074575232,0.033113112,420.4581716,40.912,5.5681,NYSDOH,41.66055556,-76.11944444,"AUBURN CENTER, PA 1969","LACEYVILLE, PA 1969", , , , ,191.6658,0.364046744,123.975,1.96812,34.6795,L, ,0.301995172,33.76790322,7.02,7.06,7.66,7.48,.,7.52,0.429392394,.,WILLIAMSPORT 1974,1,1D029018,5.7612,R,1,3,64.90912722, ,372.678,920.4228,PA, ,1,2,1,0.1,TRANSUE CREEK,4,1D029018L,1D,9:10,11.9,3.8,59.73895265,3.164297648
3.39,3.39,0,0.11,7.9246,0.4144,84.7,0.807946038,0.170484026,0.522570603,666.2,0.285375436,3.483804018,39.7151278,1092.035285,8.7792,708.58,1131.750413,139.6395,4.722223359,20,120.1,89,118,SUSQUEHANNA,BRADFORD, , ,12-May-86,7.27,7.66,7.323,2.23,11.3,0,260.2865,2.489255014,3.47424,2.074575232,0.011748976,591.7356838,42.9576,5.5681,NYSDOH,41.66055556,-76.11944444,"AUBURN CENTER, PA 1969","LACEYVILLE, PA 1969", , , , ,238.554,0.054607012,140.505,1.142064,33.0665,L, ,0.851138038,21.93740217,7.2,7.18,8.01,7.93,.,8.22,0.332536967,.,WILLIAMSPORT 1974,1,1D029018,5.7612,R,2,3,62.74548965, ,318.546,1130.5966,PA, ,1,2,1,0.1,TRANSUE CREEK,4,1D029018L,1D,11:00,12.9,2.4,59.73895265,3.164297648
3.39,3.39,0,0.11,7.9246,0.4144,168.8,1.134089393,0.407679194,0.244607516,496.1,0.889481877,3.706174487,81.77337242,713.8282439,0.2849,489.519,795.6016163,36.9551,0.320757779,80,81.5,61,77.5,SUSQUEHANNA,BRADFORD, , ,28-Apr-86,5.29,5.15,7.226,11.7,9.2,0,375.8001,2.63252149,4.00064,2.074575232,0.134896288,461.4858951,42.4462,5.5681,NYSDOH,41.69388889,-76.09166667,"AUBURN CENTER, PA 1969","LACEYVILLE, PA 1969", , , , ,171.9234,1.984054753,89.61,1.96812,0.70972,U, ,0.074131024,113.5958974,6.8,6.82,7.5,6.87,.,6.89,2.28578808,.,WILLIAMSPORT 1974,1,1D029018,5.7612,R,1,1,23.467146, ,210.282,793.4986,PA, ,1,1,1,0.08,TRANSUE CREEK,0.3,1D029018U,1D,10:45,16,3.5,59.73895265,3.164297648
3.39,3.39,0,0.11,7.9246,0.4144,243.8,1.085909125,0.126009933,0.055592617,883.6,1.030316507,4.11385368,75.15344067,998.2225675,0.2849,673.65,1073.376008,29.6205,0.524742261,80,105.9,76,104.7,SUSQUEHANNA,BRADFORD, , ,12-May-86,10.8,13.3,13.64,13.6,8,0,375.8001,11.31805158,4.4744,2.074575232,0.151356125,847.0855559,41.1677,5.5681,NYSDOH,41.69388889,-76.09166667,"AUBURN CENTER, PA 1969","LACEYVILLE, PA 1969", , , , ,263.232,13.16028978,92.22,2.954952,0.4839,U, ,0.066069345,131.9301677,6.78,6.87,8.12,6.82,.,6.85,3.26079938,.,WILLIAMSPORT 1974,1,1D029018,5.7612,R,2,1,48.26576127, ,115.9674,1070.2697,PA, ,1,1,1,0.08,TRANSUE CREEK,0.3,1D029018U,1D,9:37,12.2,4.5,59.73895265,3.164297648
6.49,6.49,0,0.09,16.419,0.3108,65.5,0.841301609,0,0.200133422,281,0.641168186,0.741234897,33.21995578,633.6300732,16.8091,405.687,666.850029,89.9899,0.488452465,10,75.2,49,74.6,TIOGA,LYCOMING, , ,24-Apr-86,3.3,3.37,3.32,1.17,11.2,0,284.3645,0.035816619,2.15824,3.267866527,0.047863009,249.3466512,19.30535,5.5681,NYSDOH,41.5675,-77.33944444,"MORRIS, PA 1971", , , , , ,139.842,0,100.92,1.047816,16.6139,L, ,0.208929613,11.40888322,6.91,6.95,7.62,7.32,.,7.35,0.865241816,.,WILLIAMSPORT 1974,1,1D029020,6.0348,R,1,14,90.70634445, ,274.824,665.75435,PA, ,1,3,2,0.15,DIXIE RUN,4,1D029020L,1D,11:45,9.5,0.47,9.861325116,1
6.49,6.49,0,0.09,16.419,0.3108,66.1,1.108146172,0.177896375,0.644874361,412,0.463271811,0.778296642,21.64964791,749.3954519,16.8075,474.05,771.0450998,92.5288,2.500140965,5,84.5,55,85,TIOGA,LYCOMING, , ,9-May-86,4.55,4.58,4.573,0.931,10.7,0,284.3645,0.035816619,2.47408,3.267866527,0.013803843,368.082975,23.42212,5.5681,NYSDOH,41.5675,-77.33944444,"MORRIS, PA 1971", , , , , ,163.6974,0,108.315,1.546776,4.09702,L, ,0.72443596,9.149295058,7.16,7.19,7.65,7.86,.,7.79,0.264738168,.,WILLIAMSPORT 1974,1,1D029020,6.0348,R,2,14,84.54829905, ,278.988,769.48452,PA, ,1,3,2,0.15,DIXIE RUN,4,1D029020L,1D,12:10,12.8,0.31,9.861325116,1
6.49,6.49,0,0.09,16.419,0.3108,116.7,0.507745905,0,0,402.2,0.529982952,5.003335557,14.04867287,1766.594021,0.2331,918.16,1780.642694,792.701,0.461919613,15,207,143,205.7,TIOGA,LYCOMING, , ,24-Apr-86,4.37,5.12,5.257,2.21,10,0,466.3212,0.358166189,2.31616,3.267866527,0.075857758,373.7211156,87.7051,5.5681,NYSDOH,41.55361111,-77.28916667,"MORRIS, PA 1971", , , , , ,255.006,0.291237395,517.65,2.045736,187.108,U, ,0.131825674,21.55795181,6.92,6.92,7.37,7.12,.,7.15,1.178407697,.,WILLIAMSPORT 1974,1,1D029020,6.0348,R,1,1,92.37068105, ,410.154,1778.5211,PA, ,1,1,2,0.15,DIXIE RUN,0.6,1D029020U,1D,13:20,12.2,3,9.861325116,1
6.49,6.49,0,0.09,16.419,0.3108,118.4,0.75976577,0.081535839,0.422503892,667.3,0.337261878,4.818026833,46.33830664,2060.804452,0.2331,1107.78,2107.142759,877.331,1.206641751,15,232.3,170,236.3,TIOGA,LYCOMING, , ,9-May-86,7.97,7.97,8.627,1.82,7,0,466.3212,0.304441261,2.47408,3.267866527,0.050118723,644.9998041,120.6904,5.5681,NYSDOH,41.55361111,-77.28916667,"MORRIS, PA 1971", , , , , ,317.5236,0.072809349,552.45,8.64864,157.7514,U, ,0.199526232,17.85148738,7.09,7.04,8.03,7.3,.,7.29,2.124362368,.,WILLIAMSPORT 1974,1,1D029020,6.0348,R,2,1,101.191665, ,376.842,2098.444,PA, ,1,1,2,0.15,DIXIE RUN,0.6,1D029020U,1D,14:10,15,3,9.861325116,1
4.46,4.46,0,0.17,11.5244,0.5697,29,1.178563487,0.963605367,0.355792751,20.4,0.822770736,2.594322141,10.1636232,225.3661082,11.5514,130.239,235.5297314,37.8014,0.003626037,10,28.9,21,29.5,LYCOMING, , , ,25-Apr-86,0.527,0.392,0.513,1.24,10.6,0,438.8906,0.089541547,2.15824,3.855519481,0.512861384,19.8341437,12.09461,6.3083,NYSDOH,41.54666667,-76.87111111,"GROVER, PA 1969", , , , , ,60.13206,0.45505843,31.581,0.9702,33.5504,L, ,0.019498446,11.63576233,6.24,6.22,6.56,6.29,.,6.28,0.222767482,.,WILLIAMSPORT 1974,1,1D029023,6.6302,R,1,8,59.91611744, ,131.9988,234.04667,PA, ,1,3,1,0.3,NORTH BRANCH ROCK RUN,2,1D029023L,1D,14:40,9.8,0.17,59.73895265,4.163058263
4.46,4.46,0,0.17,11.5244,0.5697,30.6,0.852420132,0.459565636,0.300200133,44.3,0.552219999,1.964272478,9.198011887,238.7914017,11.5503,136.227,247.9894136,37.8014,0.015048461,5,29.6,22,30.4,LYCOMING, , , ,9-May-86,0.387,0.576,0.782,0.765,9.8,0,438.8906,0.01790831,2.05296,3.855519481,0.257039578,41.25468872,12.65715,6.3083,NYSDOH,41.54666667,-76.87111111,"GROVER, PA 1969", , , , , ,63.17568,0.018202337,34.974,0.698544,30.0018,L, ,0.038904515,7.360328802,6.61,6.68,7.14,6.59,.,6.59,0.029056628,.,WILLIAMSPORT 1974,1,1D029023,6.6302,R,2,8,54.09093935, ,127.6266,247.03383,PA, ,1,3,1,0.3,NORTH BRANCH ROCK RUN,2,1D029023L,1D,17:00,13,0.24,59.73895265,4.163058263
4.46,4.46,0,0.17,11.5244,0.5697,207.15,11.93202876,13.23104292,8.290712327,-78.05,3.641316433,14.75057446,-38.61339282,195.727352,0.4403,48.5028,157.1139592,16.009175,1.27E-06,32.5,47.45,34,45.25,LYCOMING, , , ,25-Apr-86,0.224,0.393,1.4065,4.675,9.4,0,682.1091,4.235315186,2.44776,3.855519481,61.65950019,0.838433554,5.714895,6.3083,NYSDOH,41.57416667,-76.81972222,"GROVER, PA 1969", , , , , ,24.678,9.629036368,15.486,1.072764,12.16202,U, ,0.000162181,26.98346312,4.17,4.15,4.23,4.21,.,4.17,0.07264157,.,WILLIAMSPORT 1974,1,1D029023,6.6302,DA,1,1,36.6154051, ,164.2698,94.381695,PA, ,1,1,1,0.1,NORTH BRANCH ROCK RUN,1.5,1D029023U,1D,11:00,7.2,0.19,59.73895265,4.163058263
4.46,4.46,0,0.17,11.5244,0.5697,211.1,10.53294789,9.524868431,7.000963605,-74.7,3.531984286,11.85975836,-31.293006,173.8749846,0.4403,38.8222,142.5819786,21.18571,1.78E-06,30,43.1,34,43.8,LYCOMING, , , ,9-May-86,0.026,0.568,1.875,4.83,7.8,0,682.1091,1.181948424,2.05296,3.855519481,60.25595861,1.143556869,5.31856,6.3083,NYSDOH,41.57416667,-76.81972222,"GROVER, PA 1969", , , , , ,21.63438,7.371946558,15.747,0.80388,5.20999,U, ,0.000165959,28.5710734,4.23,4.22,4.23,4.22,.,4.2,0.08394137,.,WILLIAMSPORT 1974,1,1D029023,6.6302,R,2,1,34.45176753, ,144.2826,81.52214,PA, ,1,1,1,0.1,NORTH BRANCH ROCK RUN,1.5,1D029023U,1D,15:15,14,0.31,59.73895265,4.163058263
4.54,4.54,4.75,0,10.7216,13.6221,33.8,0.592987918,0.704173153,0,38.1,0.774590468,2.927877845,-5.839539248,248.343881,24.0611,131.237,242.5043418,19.26743,0.009809254,5,31.1,20,31.1,LYCOMING, , , ,24-Apr-86,0.345,0.348,0.68,1.41,11.9,0,268.8205,0.125358166,1.42128,2.991487311,0.316227766,33.08393898,16.85063,4.5542,NYSDOH,41.43611111,-77.29027778,"ENGLISH CENTER, PA 1973","MORRIS, PA 1971", , , , ,77.98248,0.58247479,14.9205,1.197504,5.4842,L, ,0.031622777,13.58755539,6.64,6.57,6.65,6.5,.,6.48,0.041970685,.,WILLIAMSPORT 1974,2,1D029028,4.683,R,1,11,66.07416284, ,189.0456,240.99061,PA, ,2,3,1,0.3,ENGLISH RUN,3.5,1D029028L,1D,10:15,6.2,1.2,59.73895265,4.237731954
4.54,4.54,4.75,0,10.7216,13.6221,34.1,0.626343488,0.200133422,0.200133422,87.6,0.426210066,1.593655029,19.52125344,291.9751134,24.0588,174.65,311.4963668,19.12638,0.043911487,0,26.6,25,36.8,LYCOMING, , , ,9-May-86,0.798,0.835,1.109,0.532,10.8,0,268.8205,0.107449857,1.52656,2.991487311,0.147910839,69.27226361,18.10356,4.5542,NYSDOH,41.43611111,-77.29027778,"ENGLISH CENTER, PA 1973","MORRIS, PA 1971", , , , ,92.9538,0.036404674,24.621,1.020096,4.56479,L, ,0.067608298,5.158547659,6.77,6.77,7.14,6.83,.,6.81,0.116226513,.,WILLIAMSPORT 1974,2,1D029028,4.683,R,2,11,70.40143799, ,197.3736,310.32836,PA, ,2,3,1,0.3,ENGLISH RUN,3.5,1D029028L,1D,10:20,10,1.2,59.73895265,4.237731954
4.54,4.54,4.75,0,10.7216,13.6221,40.3,2.846342006,2.853754355,1.80861315,-3.9,1.037728856,4.18797717,-2.472438919,181.2500431,12.3013,69.361,178.7776042,13.34333,5.35934E-05,10,25.9,15,32.7,LYCOMING, , , ,24-Apr-86,0.17,0.176,0.404,1.04,11.7,0,405.0594,0.232808023,1.52656,2.991487311,4.897788194,2.799577781,16.05796,4.5542,NYSDOH,41.47111111,-77.30583333,"ENGLISH CENTER, PA 1973","MORRIS, PA 1971", , , , ,74.36304,1.001128545,13.05,1.047816,6.38748,U, ,0.002041738,8.461340011,5.25,5.23,5.59,5.31,.,5.25,0.035513657,.,WILLIAMSPORT 1974,2,1D029028,4.683,R,1,5,58.25178084, ,157.191,172.832,PA, ,2,3,1,0.7,ENGLISH RUN,2.5,1D029028U,1D,9:00,5.7,0.28,59.73895265,4.237731954
4.54,4.54,4.75,0,10.7216,13.6221,87.8,3.906307909,3.817359721,3.146542139,-1.3,0.75976577,5.336891261,-11.45733275,214.6009771,12.3013,83.832,203.1436443,14.9513,6.38159E-05,5,30.8,20,30.9,LYCOMING, , , ,9-May-86,0.137,0.084,0.386,0.79,10.4,0,405.0594,0.268624642,1.5792,2.991487311,4.365158322,2.971052387,15.06073,4.5542,NYSDOH,41.47111111,-77.30583333,"ENGLISH CENTER, PA 1973","MORRIS, PA 1971", , , , ,80.53254,1.601805672,18.444,0.909216,4.17767,U, ,0.002290868,6.356066953,5.2,5.16,5.48,5.36,.,5.09,0.019371085,.,WILLIAMSPORT 1974,2,1D029028,4.683,R,2,5,67.23919846, ,190.9194,197.86927,PA, ,2,3,1,0.7,ENGLISH RUN,2.5,1D029028U,1D,9:00,10.5,5.3,59.73895265,4.237731954
4.03,4.03,0,0.11,10.3072,0.5438,40.3,0.796827515,0.222370469,0,47.1,0.933955971,1.704840264,18.63908699,250.5773562,10.4377,167.664,269.2164432,19.29564,0.012805494,15,31.8,20,31.8,LYCOMING, , , ,25-Apr-86,0.508,0.501,0.78,1.25,11.7,0,333.1301,0.286532951,1.94768,3.077089182,0.28840315,39.38923698,10.12572,6.775,NYSDOH,41.43805556,-76.86111111,"BARBOURS, PA 1973", , , , , ,62.02404,0.109214023,28.449,0.66528,11.67812,L, ,0.034673685,11.95090101,6.5,6.57,6.67,6.54,.,6.52,0.271195196,.,WILLIAMSPORT 1974,1,1D029031,7.0325,R,1,6,62.91192331, ,178.2192,268.26276,PA, ,1,3,1,0.25,EAST BRANCH WALLIS RUN,5,1D029031L,1D,9:50,7.7,0.31,59.73895265,3.761687175
4.03,4.03,0,0.11,10.3072,0.5438,31.4,0.715291676,0.200133422,0.18160255,75.6,0.533689126,1.853087243,25.65097441,251.8793655,10.4367,169.161,277.5303399,23.86566,0.034958376,15,32.2,23,32.4,LYCOMING, , , ,9-May-86,0.74,0.851,1.115,1.23,10.6,0,333.1301,0.501432665,2.15824,3.077089182,0.177827941,66.30289303,10.84168,6.775,NYSDOH,41.43805556,-76.86111111,"BARBOURS, PA 1973", , , , , ,61.36596,0.018202337,35.496,0.487872,6.22618,L, ,0.056234133,11.93191958,6.78,6.73,7.13,6.75,.,6.78,0.103312456,.,WILLIAMSPORT 1974,1,1D029031,7.0325,R,2,6,57.25317888, ,153.2352,276.86464,PA, ,1,3,1,0.25,EAST BRANCH WALLIS RUN,5,1D029031L,1D,9:25,11.2,5.4,59.73895265,3.761687175
4.03,4.03,0,0.11,10.3072,0.5438,46.3,0.485508858,0.037061745,0,70.8,0.515158254,0.815358387,-13.14164541,322.6129416,0.2849,208.582,309.4712962,21.91917,0.028671174,15,38,24,38.2,LYCOMING, , , ,25-Apr-86,0.66,1.77,1.199,0.7,10.5,0,541.6032,0.035816619,1.316,3.077089182,0.218776162,66.90009158,12.73386,6.775,NYSDOH,41.48222222,-76.82666667,"BARBOURS, PA 1973", , , , , ,73.04688,0,14.2245,0.66528,45.6479,U, ,0.045708819,6.752488461,6.66,6.66,6.86,6.66,.,6.6,0.048427714,.,WILLIAMSPORT 1974,1,1D029031,7.0325,R,1,1,53.42520471, ,186.7554,308.58724,PA, ,1,1,1,0.1,EAST BRANCH WALLIS RUN,3.5,1D029031U,1D,12:55,9.3,0.16,59.73895265,3.761687175
4.03,4.03,0,0.11,10.3072,0.5438,48.4,0.563338522,0.059298792,0.151953154,94.9,0.411385368,0.630049663,14.4420235,335.5761193,0.2849,242.015,350.0181428,21.66528,0.035102259,15,41.1,28,41.7,LYCOMING, , , ,9-May-86,0.9,1.21,1.561,0.501,9.8,0,541.6032,0.035816619,1.26336,3.077089182,0.229086765,85.76622543,12.37588,6.775,NYSDOH,41.48222222,-76.82666667,"BARBOURS, PA 1973", , , , , ,78.80508,0,15.573,1.020096,46.2931,U, ,0.043651583,4.837669329,6.68,6.72,7.12,6.64,.,6.65,0.206624911,.,WILLIAMSPORT 1974,1,1D029031,7.0325,R,2,1,56.42101059, ,180.5094,348.76896,PA, ,1,1,1,0.1,EAST BRANCH WALLIS RUN,3.5,1D029031U,1D,12:10,10.3,0.24,59.73895265,3.761687175
6.38,6.38,0,0.29996139,15.9787,0.7769,35.8,2.416425765,2.075457713,1.504706842,5.6,0.911718924,4.632718108,9.494847444,211.9413747,16.5242,124.251,221.4362221,21.7217,9.17911E-05,5,28.5,19,28.5,SULLIVAN, , , ,25-Apr-86,0.216,0.319,0.14,1.17,10.6,0,362.6943,0.01790831,1.68448,4.39331843,2.089296131,2.045416595,9.74217,7.8532,NYSDOH,41.32638889,-76.34694444,"ELK GROVE, PA 1969","RED ROCK, PA 1969", , , , ,67.53546,0.400451418,14.442,3.376296,45.3253,L, ,0.004786301,10.41807904,5.76,5.72,6.34,5.68,.,5.62,0.196939369,.,WILLIAMSPORT 1974,1,1D029042,7.9498,R,1,9,46.26855735, ,141.1596,215.97063,PA, ,1,3,2,0.25,HEBERLY RUN,3.5,1D029042L,1D,13:30,10.3,0.12,10.03134796,1
6.38,6.38,0,0.29996139,15.9787,0.7769,49.9,1.204506708,0.796827515,0.318731006,20.7,0.885775702,2.038395968,2.302960077,216.1192527,16.5226,123.253,218.4222127,21.32676,0.000516792,10,27.9,18,26.8,SULLIVAN, , , ,11-May-86,0.043,0.186,0.346,0.656,11.4,0,362.6943,0.01790831,1.52656,4.39331843,1.318256739,7.266030094,9.51204,7.8532,NYSDOH,41.32638889,-76.34694444,"ELK GROVE, PA 1969","RED ROCK, PA 1969", , , , ,66.6306,0.054607012,16.6605,1.047816,41.2928,L, ,0.007585776,6.048169183,6.05,6.09,6.27,5.88,.,5.83,0.087169884,.,WILLIAMSPORT 1974,1,1D029042,7.9498,R,2,9,43.77205246, ,144.699,216.05614,PA, ,1,3,2,0.25,HEBERLY RUN,3.5,1D029042L,1D,10:09,10,0.13,10.03134796,1
